AS10620, 1
AS34123, 1
AS48078, 1
AS29222, 1
AS17451, 1
AS13046, 1
AS59845, 1
AS213111, 1
AS104, 1
AS142403, 1
AS36556, 1
AS15502, 1
AS50340, 1
AS39324, 1
AS2527, 2
AS59108, 1
AS40749, 1
AS24282, 1
AS61046, 1
AS63612, 1
AS43939, 1
AS16895, 1
AS52257, 1
AS46537, 1
AS20911, 1
AS134674, 1
AS4685, 1
AS200514, 1
AS197252, 1
AS22611, 1
AS8046, 1
AS42159, 1
AS57269, 1
AS208764, 1
AS35196, 1
AS200088, 1
AS21949, 1
AS38389, 1
AS35467, 1
AS25486, 1
AS52173, 1
AS8970, 1
AS3268, 1
AS25227, 1
AS48614, 1
AS44133, 1
AS42065, 1
AS14589, 1
AS9931, 1
AS49743, 1
AS42729, 1
AS266989, 1
AS49352, 1
AS199782, 1
AS28118, 1
AS1764, 1
AS61335, 1
AS8680, 1
AS16592, 1
AS8551, 1
AS31246, 1
AS206892, 1
AS18371, 1
AS44489, 1
AS59711, 1
AS45055, 1
AS56630, 1
AS47674, 1
AS34896, 1
